ID_AWARD,ID_LOT_AWARDED,WIN_NAME,WIN_COUNTRY_CODE
8878238,1,KSB - Menü GmbH,DE
8878239,2,KSB – Menü GmbH,DE
8878240,3,KSB – Menü GmbH,DE
8878241,4,KSB – Menü GmbH,DE
8878242,5,KSB – Menü GmbH,DE
8878243,6,KSB – Menü GmbH,DE
8878244,7,KSB – Menü GmbH,DE
8878245,8,KSB – Menü GmbH,DE
8878246,9,KSB – Menü GmbH,DE
8878247,10,Biond GmbH,DE
8878248,11,KSB – Menü GmbH,DE
8878249,12,Biond GmbH,DE
8878251,1,apetito catering B.V. &amp; Co. KG,DE
8878252,2,apetito catering B.V. &amp; Co. KG,DE
8878253,,Wietmarscher Ambulanz- und Sonderfahrzeug GmbH,DE
8878683,1,Kompostierungsservice Käßmeyer GmbH,DE
8878684,2,Kompostierungsservice Käßmeyer GmbH,DE
8878685,3,Baur &amp; Söhne GmbH,DE
8878686,4,Kompostierungsservice Käßmeyer GmbH,DE
8878687,5,Baur &amp; Söhne GmbH,DE
8878688,6,Kompostierungsservice Käßmeyer GmbH,DE
8878689,7,Kompostierungsservice Käßmeyer GmbH,DE
8878690,8,Kompostierungsservice Käßmeyer GmbH,DE
8878692,,Stefan Wallmann Landschaftsarchitekten BDLA,DE
8878693,,Dömges Architekten AG,DE
8878701,,BREDO Dockgesellschaft mbH,DE
8878702,,Indamed GmbH,DE
8878705,,Rurtalbahn GmbH,DE
8878707,,kleyer.koblitz.letzel.freivogel m+n gesellschaft von architekten mbh,DE
8878709,1,IGU – Ingenieurgesellschaft für Geotechnik Rostock mbH,DE
8878710,2,S.I.G. – DR.-ING. STEFFEN GmbH,DE
8878716,,Tremel Entsorgungs- u. Transport GmbH,DE
8878717,,Bechtle GmbH &amp; Co. KG,DE
8878719,,Schwarzer Reise- und Verkehrsbüro GmbH,DE
8878824,,Streit-Gruppe,DE
8879007,,VICTORIA Glas- und Gebäudereinigung GmbH,DE
8879012,1,Forstbetrieb Vogl,DE
8879013,2,Haunschild Josef GbR,DE
8879014,3,Haunschild Josef GbR,DE
8879015,4,Forstbetrieb Halbritter Ottmar,DE
8879016,5,Forstbetrieb Eberl Sebastian,DE
8879017,6,Forstbetrieb Anton Waldhier,DE
8879018,7,Forstbetrieb Waldhier Anton,DE
8879019,8,Rückeunternehmen Landfried Josef,DE
8879020,9,Forstbetrieb Halbritter Ottmar,DE
8879021,10,Holzeinschlagsunternehmen Uhretschläger Lukas,DE
8879022,11,Forstbetrieb Waldhier Anton,DE
8879027,,ZETCON Ingenieure GmbH,DE
8879031,1,IT-Service Mario Schatz,DE
8879032,2,IT-Service Mario Schatz,DE
8879041,,Iwb Ingenieurgesellschaft mbH,DE
8879042,1,Veolia Umweltservice Ost GmbH &amp; Co. KG,DE
8879043,2,Veolia Umweltservice Ost GmbH &amp; Co. KG,DE
8879044,3,Entsorgungsdienste Lang GmbH,DE
8879048,,Arcus Planung und Beratung Bauplanungsgesellschaft mbH,DE
8879070,1,TCON Ingenieurgesellschaft mbH,DE
8879079,,Prof. Faltlhauser Beratende Ingenieurgesellschaft mbH,DE
8879654,,bao GmbH,DE
8879668,,Kottermair – Rebholz Architekten und Stadtplaner – PartGmbH,DE
8879685,1,REMONDIS Elbe-Röder GmbH,DE
8879686,2,Veolia Umweltservice Ost GmbH &amp; Co. KG,DE
8879687,3,Fehr Umwelt Ost GmbH,DE
8879688,4,Stratmann Entsorgung GmbH,DE
8879689,5,Veolia Umweltservice Ost GmbH &amp; Co. KG,DE
8879690,6,Fehr Umwelt Ost GmbH,DE
8879691,7,Veolia Umweltservice Ost GmbH &amp; Co. KG,DE
8879692,8,Veolia Umweltservice Ost GmbH &amp; Co. KG,DE
8879693,9,Veolia Umweltservice Ost GmbH &amp; Co. KG,DE
8879694,,Hectronic Vertriebs- und Service GmbH,DE
8879696,,KOBIL System GmBH,DE
8879699,1,Deutsches Rotes Kreuz – Kreisverband Soltau e.V.,DE
8879700,2,Deutsches Rotes Kreuz – Kreisverband Soltau e.V.,DE
8879701,3,Deutsches Rotes Kreuz – Kreisverband Soltau e.V.,DE
8879702,4,Deutsches Rotes Kreuz – Kreisverband Fallingbostel e.V.,DE
8879716,,everclean! GmbH,DE
8879718,2a,SITA Service GmbH,DE
8879719,2b,SITA Service GmbH,DE
8879720,2c,SITA Service GmbH,DE
8879721,,Mayer-Vorfelder und Dinkelacker,DE
8879723,,IT unlimited AG,DE
8879726,,Infor (Deutschland) GmbH,DE
8879821,1,INFA Lentjes GmbH &amp; Co. KG,DE
8879822,2,A. &amp; P. Drekopf GmbH &amp; Co. KG,DE
8879823,3,Schönmackers Umweltdienste GmbH &amp; Co. KG,DE
8879900,,berger röcker gork architekten partgmbb,DE
8879908,,Veolia Umweltservice Ost GmbH &amp; Co. KG,DE
8879929,1,Ostfriesische Beschäftigungs- und Wohnstätten GmbH,DE
8879930,2,Stiftung Bethel,DE
8879931,3,Bildungswerk der Niedersächsischen Wirtschaft gemeinnützige GmbH,DE
8879932,4,Deutsche Angestellten-Akademie GmbH,DE
8879933,5,Grone Bildungszentren Schleswig-Holstein GmbH – gemeinnützig,DE
8879934,6,Bildungs- und Förderstätte Himmelmoor gGmbH,DE
8879935,7,BBW Greifswald gGmbH,DE
8879936,8,Bildungszentrum Nordost K.-D. Schnoor,DE
8879937,9,ab ausblick hamburg gmbh,DE
8879938,10,KOM gGmbH,DE
8879939,11,bb gesellschaft f. beruf + bildung mbh schleswig-holstein,DE
8879940,12,FBQ GmbH,DE
8879941,13,Nestor Bildungsinstitut GmbH,DE
8879942,14,Handwerkskammer Flensburg,DE
8879943,15,Handwerkskammer Flensburg,DE
8879951,1,Kolping-Bildungs-gGmbH in der Diözese Augsburg,DE
8879952,1,Gemeinnützige Gesellschaft für Beschäftigungsförderung mbH - GfB,DE
8879953,1,bbg Bildungs- und Beschäftigungsgesellschaft mbH,DE
8879954,2,Kolping Bildungswerk e. V.,DE
8879955,3,bbg Bildungs- und Beschäftigungsgesellschaft mbH,DE
8879956,1,Oskar Kämmer Schule Gemeinnützige Bildungsgesellschaft mbH,DE
8879973,,Sonntag Baugesellschaft mbH &amp; Co. KG,DE
8879974,,DZ Grundbauservice GbR,DE
8879975,,THG Baugesellschaft mbH,DE
8880026,,Thales Deutschland,DE
8880027,,Thales Deutschland GmbH,DE
8880036,,Nordmeyer SMAG Mining &amp; DrillingTechnologies GmbH,DE
8880153,,Bunk Sicherheitsdienste GmbH,DE
8880155,,DB Engineering &amp; Consulting GmbH Region Deutschland Nord,DE
8880164,1,Hengeler Mueller Partnerschaft von Rechtanwälten MbB,DE
8880165,1,Freshfields Bruckhaus Deringer LLP,DE
8880166,2,Chatham Partners LLP,DE
8880167,2,POSSER SPIETH WOLFERS &amp; PARTNERS Partnerschaft von Rechtsanwälten mbB,DE
8880168,3,Becker Büttner Held – Rechtsanwälte Wirtschaftsprüfer Steuerberater Partnerschaft,DE
8880169,3,Pinsent Masons Germany LLP,DE
8880170,4,Watson Farley &amp; Williams LLP,DE
8880171,4,Arnecke Sibeth Dabelstein Rechtsanwälte Steuerberater Partnerschaftsgesellschaft mbB,DE
8880204,,Spiekermann GmbH Consulting Engineers,DE
8880205,,BUNG Ingenieure AG,DE
8880206,,nextbike GmbH,DE
8880214,,Braunschweiger Versorgungs-AG &amp; Co. KG (BS|ENERGY),DE
8880241,,Bietergemeinschaft Matthäi / Böhling,DE
8880244,1,Energieversorgung Lenningen,DE
8880396,,EWR Netz Gm´bH,DE
8880397,,ALD Vacuum Technologies GmbH,DE
8880424,1,Magirus GmbH,DE
8880425,2,Magirus GmbH,DE
8880426,3,Wolfgang Jahn GmbH,DE
8880427,4,Sturm Feuerschutz GmbH,DE
8880428,5,Sturm Feuerschutz GmbH,DE
8880430,1,Rosenbauer Deutschland GmbH,DE
8880431,2,Albert Ziegler GmbH,DE
8880444,1,Fa. Scania Bremen,DE
8880445,2,Josef Lentner GmbH,DE
8880446,3,Albert Ziegler GmbH,DE
8880447,4,Albert Ziegler GmbH,DE
8880483,,Planergemeinschaft für Stadt und Raum eG,DE
8880486,,Planernetzwerk PLA.NET,DE
8880625,,Holger Schröder Dach- und Fassadenbau GmbH,DE
8880626,,Malerfachbetrieb Heuten GmbH,DE
8880668,1,Schindler Aufzüge und Fahrtreppen GmbH,DE
8880669,2,KONE GmbH,DE
8880681,,Axel Stiboy Malereibetrieb GmbH,DE
8880698,,MF Luft GmbH + Partner,DE
8880699,,Seka AG,DE
8880883,,Wilhelm Ahlers GmbH &amp; Co. KG,DE
8880887,,Winfried Bellen GmbH,DE
8880889,,KLAWA Anlagen Bau GmbH,DE
8880891,,Schernthaner GmbH,DE
8880893,,Kram Möbelwerkstätte e. K.,DE
8880894,,Heinz Lohmar Bodenbeläge und Verlegeservice GmbH,DE
8880899,,Hellinger Stahl- und Metallbau GmbH,DE
8880901,,AK Aufzüge,DE
8880902,,TM Ausbau GmbH,DE
8880910,,May Landschaftsbau GmbH &amp; Co. KG,DE
8880911,,Schiele AUH GmbH,DE
8880912,,Profil Stahl- und Metallbau GmbH,DE
8880914,,Söll Gerüstbau GmbH,DE
8880915,,Gottfried Rüther GmbH &amp; Co. KG,DE
8880916,,Sauter-Cumulus GmbH,DE
8880917,,S +T Fassaden GmbH,DE
8880918,,Prüfling Lufttechnik GmbH,DE
8880920,,Gipser Haustechnik GmbH,DE
8880921,,Hellinger Stahl- und Metallbau GmbH,DE
8880922,,Engel-Spenglerei,DE
8880924,,ATB GmbH &amp; Co. KG Benedikt,DE
8880925,,Josef Rädlinger Ingenieurbau GmbH,DE
8880926,,Fa. Josef Giggenbach,DE
8880927,,Fliesen Röhlich GmbH,DE
8880928,,Lindner AG,DE
8880929,,Rabensteiner GmbH,DE
8880930,,Schelf Bau GmbH &amp; CO.KG,DE
8880933,10,Kattner Stahlbau GmbH,DE
8880934,,"Sube Tief-,Straßen und Pflasterbau",DE
8880937,,B &amp; M Heizung-Sanitär-Bau GmbH,DE
8880938,,PKE Deutschland GmbH,DE
8880998,1,Stryker GmbH &amp; Co. KG,DE
8880999,1,Zimmer Biomet Deutschland GmbH,DE
8881000,1,AAP Implantate AG,DE
8881001,1,Smith &amp; Nephew GmbH Surgical,DE
8881002,1,Axomed GmbH,DE
8881003,1,Arthrex GmbH,DE
8881004,1,Johnson &amp; Johnson Medical GmbH,DE
8881005,1,Medartis GmbH,DE
8881006,2,Stryker GmbH &amp; Co. KG,DE
8881007,2,Zimmer Biomet Deutschland GmbH,DE
8881008,2,Smith &amp; Nephew GmbH Surgical,DE
8881009,2,Axomed GmbH,DE
8881010,2,Johnson &amp; Johnson Medical GmbH,DE
8881011,3,Stryker GmbH &amp; Co. KG,DE
8881012,3,Zimmer Biomet Deutschland GmbH,DE
8881013,3,AAP Implantate AG,DE
8881014,3,Smith &amp; Nephew GmbH Surgical,DE
8881015,3,Axomed GmbH,DE
8881016,3,Johnson &amp; Johnson Medical GmbH,DE
8881054,,Fujitsu Technology Solutions GmbH,DE
8881097,1,Oxford Instruments GmbH,DE
8881098,2,Oxford Instruments GmbH,DE
8881100,,eXstor GmbH,DE
8881607,1,Siemens Healthcare GmbH,DE
8881608,1,Canon Medical Systems GmbH,DE
8881609,1,Mindray Medical GmbH,DE
8881610,1,GE Healthcare GmbH,DE
8881611,1,Philips GmbH,DE
8881612,2,Siemens Healthcare GmbH,DE
8881613,2,Canon Medical Systems GmbH,DE
8881614,2,Mindray Medical GmbH,DE
8881615,2,GE Healthcare GmbH,DE
8881616,2,Philips GmbH,DE
8881617,3,Siemens Healthcare GmbH,DE
8881618,3,Canon Medical Systems GmbH,DE
8881619,3,Mindray Medical GmbH,DE
8881620,3,GE Healthcare GmbH,DE
8881621,3,Philips GmbH,DE
8881622,4,Siemens Healthcare GmbH,DE
8881623,4,Canon Medical Systems GmbH,DE
8881624,4,GE Healthcare GmbH,DE
8881625,4,Philips GmbH,DE
8881626,5,Siemens Healthcare GmbH,DE
8881627,5,Canon Medical Systems GmbH,DE
8881628,5,Mindray Medical GmbH,DE
8881629,5,GE Healthcare GmbH,DE
8881630,5,Philips GmbH,DE
8881631,6,Siemens Healthcare GmbH,DE
8881632,6,Canon Medical Systems GmbH,DE
8881633,6,GE Healthcare GmbH,DE
8881634,6,Philips GmbH,DE
8881635,7,Siemens Healthcare GmbH,DE
8881636,7,Mindray Medical GmbH,DE
8881637,7,GE Healthcare GmbH,DE
8881638,7,Philips GmbH,DE
8881642,1,MAN Truck &amp; Bus Deutschland GmbH – Verkauf Würzburg,DE
8881643,2,Schlingmann GmbH &amp; Co. KG,DE
8881644,3,Herbach GmbH,DE
8882218,,GMBH Koczyba,DE
8882422,1,MAN Truck &amp; Bus Deutschland GmbH,DE
8882423,2,Josef Lentner GmbH,DE
8882424,3,Sturm Feuerschutz GmbH,DE
8882434,,Volkswagen Nutzfahrzeuge,DE
8882439,,Eggersmann GmbH,DE
8882440,,Volkswagen AG,DE
8882441,,Firma Wilhelm Mayer GmbJH &amp; Co KG,DE
8882462,1,Daimler AG,DE
8882464,3,C.B. König Feuerschutz GmbH,DE
8882468,1,Magirus GmbH,DE
8882469,2,Wilhelm Barth GmbH &amp; Co.KG Feuerwehrtechnik,DE
8882474,,Warenhandel &amp; Objektplanung Marco Linde,DE
8882475,,Ulrich Hofmann GmbH,DE
8882514,1,Mercedes Benz VP GmbH im Auftrag Daimler AG,DE
8882515,2,Tischer - Fahrzeugbau GmbH,DE
8882517,,Clean Agent Mehfeld+Göring GmbH,DE
8882539,,Lyreco Deutschland GmbH,DE
8882540,1,Lumenis (Germany) GmbH,DE
8882541,2,A.R.C. Laser GmbH,DE
8882542,4,Lumenis (Germany) GmbH,DE
8882543,1,Rosenbauer Deutschland GmbH,DE
8882544,2,W. Barth GmbH &amp; Co. KG,DE
8882545,,Unify Software and Solutions GmbH &amp; Co. KG,DE
8882552,1,Rosenbauer Deutschland GmbH,DE
8882553,2,Wilhelm Barth GmbH,DE
8882588,,Tauber Explosive Management GmbH &amp; Co. KG,DE
8882590,1,Hectas Facility Services Stiftung GmbH &amp; Co.KG,DE
8882591,2,Gleichfeld Gebäudereinigung &amp; -services GmbH,DE
8882592,3,Hectas Facility Services Stiftung GmbH &amp; Co. KG,DE
8882593,4,Peter Schneider Gebäudedienstleistungen GmbH &amp; Co.KG,DE
8882594,5,Klüh Cleaning GmbH,DE
8882595,6,„Die kleine Fee&quot; Service &amp; Hausmeisterdienste,DE
8882596,7,Hectas Facility Services Stiftung &amp; Co. KG,DE
8882731,,CHG-MERIDIAN AG,DE
8882732,1,Maschinenring Tuttlingen – Stockach GmbH,DE
8882733,2,Maschinenring Tuttlingen – Stockach GmbH,DE
8882734,3,Maschinenring Tuttlingen – Stockach GmbH,DE
8882735,4,Maschinenring Tuttlingen – Stockach GmbH,DE
8882736,5,Maschinenring Tuttlingen – Stockach GmbH,DE
8882737,6,Maschinenring Tuttlingen – Stockach GmbH,DE
8882738,7,Maschinenring Tuttlingen – Stockach GmbH,DE
8882739,8,Maschinenring Tuttlingen – Stockach GmbH,DE
8882740,1,Bechtle GmbH,DE
8882741,1,Adesso AG,DE
8882742,1,IBM Deutschland GmbH,DE
8882743,1,Fujitsu Technology Solutions GmbH,DE
8882744,1,ATOS IT Solutions and Services GmbH,DE
8882745,1,Arvato Systems Perdata GmbH,DE
8882746,1,Accenture GmbH,DE
8882747,2,IBM Deutschland GmbH,DE
8882748,2,ARS Computer und Consulting GmbH,DE
8882749,3,Robotron Datenbank-Software GmbH,DE
8882750,3,IBM Deutschland GmbH,DE
8882751,3,Fujitsu Technology Solutions GmbH,DE
8882752,3,ATOS IT Solutions and Services GmbH,DE
8882753,4,ATOS IT Solutions and Services GmbH,DE
8882754,4,IBM Deutschland GmbH,DE
8882755,4,Arvato Systems Perdata GmbH,DE
8882756,4,Fujitsu Technology Solutions GmbH,DE
8882757,5,Bechtle GmbH,DE
8882758,5,adesso AG,DE
8882759,5,IBM Deutschland GmbH,DE
8882760,5,Fujitsu Technology Solutions GmbH,DE
8882761,5,ATOS IT Solutions and Services GmbH,DE
8882762,5,Arvato Systems Perdata GmbH,DE
8882763,5,Accenture GmbH,DE
8882764,6,Bechtle GmbH,DE
8882765,6,adesso AG,DE
8882766,6,IBM Deutschland GmbH,DE
8882767,6,Fujitsu Technology Solutions GmbH,DE
8882768,6,ATOS IT Solutions and Services GmbH,DE
8882769,6,Accenture GmbH,DE
8882770,6,Computacenter AG &amp; Co oHG.,DE
8882771,7,Capgemini Deutschland GmbH,DE
8882772,7,Bechtle GmbH,DE
8882773,7,ATOS IT Solutions and Services GmbH,DE
8882774,7,Fujitsu Technology Solutions GmbH,DE
8882775,7,adesso AG,DE
8882776,7,IBM Deutschland GmbH,DE
8882777,7,Accenture GmbH,DE
8882778,8,Capgemini Deutschland GmbH,DE
8882779,8,adesso AG,DE
8882780,8,IBM Deutschland GmbH,DE
8882781,8,Fujitsu Technology Solutions GmbH,DE
8882782,8,ATOS IT Solutions and Services GmbH,DE
8882783,8,Accenture GmbH,DE
8882784,8,Bechtle GmbH,DE
8882822,,Schleicher.Ragaller Freie Architekten BDA,DE
8882839,,bioplan Institut für Angewandte Biologie und Landschaftsplanung,DE
8882870,,FSP Stadtplanung PartG mbB,DE
8882871,1,Ambulance Mobil 24 GmbH &amp; Co. KG,DE
8882872,2,Ambulance Mobil 24 GmbH &amp; CoKG,DE
8882873,3,Köhler Transfer GmbH &amp; Co.KG,DE
8882874,4,Köhler Transfer gmbH &amp; Co.KG,DE
8882875,5,Helfer 24 Krankenfahrdienst,DE
8882876,6,MediTrans GmbH Krankentransporte,DE
8882877,7,MediTrans GmbH Krankentransporte,DE
8882878,8,Taxi Schröder,DE
8882894,,"Bain &amp; Company Germany, Inc.",DE
8882927,1,Deutsches Rotes Kreuz mediservice gGmbH,DE
8882928,2,Engler Transfer GmbH,DE
8882929,3,Rope Reisen GmbH &amp; Co. KG,DE
8882930,4,Deutsches Rotes Kreuz mediservice gGmbH,DE
8882931,5,Engler Transfer GmbH,DE
8882932,6,Engler Transfer GmbH,DE
8882933,7,Deutsches Rotes Kreuz mediservice gGmbH,DE
8882934,8,Personenbeförderung Piezarka GbR,DE
8882935,9,Deutsches Rotes Kreuz mediservice gGmbH,DE
8882936,10,Engler Transfer GmbH,DE
8882937,11,Engler Transfer GmbH,DE
8882938,12,Engler Transfer GmbH,DE
8882939,13,Deutsches Rotes Kreuz mediservice gGmbH,DE
8882940,14,Personenbeförderung Pirzarka GbR,DE
8882941,15,Engler Transfer GmbH,DE
8882942,16,Engler Transfer GmbH,DE
8882943,17,Engler Transfer GmbH,DE
8882944,18,Engler Transfer GmbH,DE
8882945,19,Engler Transfer GmbH,DE
8882946,20,Geso Nord GmbH,DE
8882947,21,Geso Nord GmbH,DE
8882948,22,Engler Transfer GmbH,DE
8882949,23,Engler Transfer GmbH,DE
8882950,24,Engler Fransfer GmbH,DE
8882951,25,Engler Transfer GmbH,DE
8882952,26,Engler Transfer GmbH,DE
8882953,27,Deutsches Rotes Kreuz mediservice gGmbH,DE
8882954,28,Personenbefrörderung Piezarka GbR,DE
8882955,29,Engler Transfer GmbH,DE
8882956,30,Engler Transfer GmbH,DE
8882957,31,Personenbeförderung Piezarka GbR,DE
8882958,32,Rope Reisen GmbH &amp; Co. KG,DE
8882959,33,Engler Transfer GmbH,DE
8882960,34,Engler Transfer GmbH,DE
8882961,35,Engler Transfer GmbH,DE
8882962,36,Engler Transfer GmbH,DE
8882963,37,Personenbeförderung Piezarka GbR,DE
8882964,38,Engler Transfer GmbH,DE
8882965,39,Engler Transfer GmbH,DE
8882966,40,Engler Transfer GmbH,DE
8882967,41,Deutsches Rotes Kreuz mediservice gGmbH,DE
8882968,42,Engler Transfer GmbH,DE
8882969,43,Engler Transfer GmbH,DE
8882970,44,Personenbeförderung Piezarka GbR,DE
8882971,45,Engler Transfer GmbH,DE
8882972,46,Engler Transfer GmbH,DE
8882973,47,Personenbeförderung Piezarka GbR,DE
8882974,48,Engler Transfer GmbH,DE
8882975,49,Engler Transfer GmbH,DE
8882976,50,Engler Transfer GmbH,DE
8882977,51,Engler Transfer GmbH,DE
8882978,52,Engler Transfer GmbH,DE
8882979,53,Engler Transfer GmbH,DE
8883140,,KonzeptQuartier GmbH,DE
8883597,,ROTH ARCHITEKTEN GMBH,DE
8883601,,IMTB BMC GmbH,DE
8883602,1,DiaMed Diagnostika Deutschland GmbH,DE
8883605,,FAM Gebäudedienste GmbH,DE
8883611,,Industrieanlagen-Betriebsgesellschaft mbH (IABG),DE
8883613,,Südsachsenwasser GmbH,DE
8883628,,mhAviation AG,DE
8883641,1,Glas- und Gebäudereinigung Schmitt,DE
8883642,2,Dirk Müller Gebäudedienste GmbH,DE
8883643,3,Dirk Müller Gebäudedienste GmbH,DE
8883668,,Brings-Reisen Gmbh &amp; Co. KG,DE
8883671,1,Vereinigte Gebäudereingunggesellschaft mbH &amp; Co. KG,DE
8883673,,infas Institut für angewandte Sozialwissenschaft,DE
8883684,,Colt Technology Services GmbH,DE
8883687,1,efa Dienstleistungen GmbH,DE
8883688,2,flex-clean-service Tamer Bulkurcu,DE
8883708,,Consulaqua Beratungsgesellschaft mbH,DE
8883709,1,NTTCable Deutschland KG,DE
8883710,2,NTTCable Deutschland KG,DE
8883712,,keydel bock ingenieure gmbh,DE
8883720,,Miller Architektur,DE
8883735,,ARS Computer und Consulting GmbH,DE
8883784,1,Südwest gGmbH,DE
8883785,2,GFU Berufliche Bildung und Beratung,DE
8883790,1,AWO Ennepe-Ruhr,DE
8883791,2,AWO Ennepe-Ruhr,DE
8883792,3,HAZ Arbeit + Zukunft e.V.,DE
8883880,1,Handwerkskammer Osnabrück-Emsland-Grafschaft Bentheim,DE
8883882,1,TERTIA Berufsförderung GmbH &amp; Co. KG,DE
8883883,2,bzh Märkischer Kreis gGmbh,DE
8883972,1,FITS job konzepte gmbh,DE
8884002,1,DW Schwellen GmbH 41460 Neuss; Leonhard Moll Betonwerke GmbH &amp; Co KG 80337 München; Max Bögl Fertigteilwerke GmbH &amp; Co. KG 92301 Neumarkt; B.V. De Meteoor 6990 Rheden; RAIL.ONE GmbH 92318 Neumarkt; SPITZKE Fahrwegsysteme GmbH 17219 Möllenhagen,DE
8884003,2,DW Schwellen GmbH 41460 Neuss; RAIL.ONE GmbH 92318 Neumarkt; SPITZKE Fahrwegsysteme GmbH 17219 Möllenhagen,DE
8884004,3,DW Schwellen GmbH 41460 Neuss; Leonhard Moll Betonwerke GmbH &amp; Co KG 80337 München; Max Bögl Fertigteilwerke GmbH &amp; Co. KG 92301 Neumarkt; RAIL.ONE GmbH 92318 Neumarkt; SPITZKE Fahrwegsysteme GmbH 17219 Möllenhagen,DE
8884005,4,Leonhard Moll Betonwerke GmbH &amp; Co KG 80337 München; RAIL.ONE GmbH 92318 Neumarkt; SPITZKE Fahrwegsysteme GmbH 17219 Möllenhagen,DE
8884006,5,Leonhard Moll Betonwerke GmbH &amp; Co KG 80337 München; RAIL.ONE GmbH 92318 Neumarkt; SPITZKE Fahrwegsysteme GmbH 17219 Möllenhagen,DE
8884007,6,DW Schwellen GmbH 41460 Neuss; Leonhard Moll Betonwerke GmbH &amp; Co KG 80337 München; Max Bögl Fertigteilwerke GmbH &amp; Co. KG 92301 Neumarkt; B.V. De Meteoor 6990 Rheden; RAIL.ONE GmbH 92318 Neumarkt; SPITZKE Fahrwegsysteme GmbH 17219 Möllenhagen,DE
8884101,,INROS LACKNER SE,DE
8884102,,Inros Lackner SE,DE
8884171,,Bietergemeinschaft Otto Morof Tief- und Straßenbau GmbH/ Gebrüder Stumpp GmbH & Co. KG,DE
8884177,,EurimPharm Arzneimittel GmbH,DE
8884405,1,Fujifilm,DE
8884406,1,"MAN Truck & Bus Deutschland GmbH, Center Köln / Verkauf Siegen",DE
8884407,2,Albert Ziegler GmbH,DE
8884408,3,Albert Ziegler GmbH,DE
8884409,,Musikhaus Müller,DE
8884410,1,Daimler AG Mercedes Benz,DE
8884411,2,Faun Umwelttechnik GmbH & Co. KG,DE
8884412,3,Zöller-Kipper GmbH,DE
8884414,1,Mercedes-Benz Vertrieb PKW GmbH,DE
8884415,2,Albert Ziegler GmbH,DE
8884416,3,Albert Ziegler GmbH,DE
8884417,1,"MAN Truck & Bus Deutschland GmbH, Center Köln / Verkauf Siegen",DE
8884418,2,Magirus GmbH,DE
8884419,3,Giebeler Feuerschutz GmbH & Co. KG,DE
8884420,,TECNIPLAST Deutschland GmbH,DE
8884436,,Aerius Marine GmbH,DE
8884487,1,HeTraLog GmbH,DE
8884488,2,HeTraLog GmbH,DE
8884489,3,HeTraLog GmbH,DE
8884490,4,HeTraLog GmbH,DE
8884491,5,HeTraLog GmbH,DE
8884492,1,T-Systems International GmbH,DE
8884493,2,T-Systems International GmbH,DE
8884494,3,T-Systems International GmbH,DE
8884495,4,NTT Cable Deutschland KG,DE
8884525,,Babcock & Wilcox Loibl GmbH,DE
8884580,,Bodan Schwimmbadbau GmbH &amp; Co. KG,DE
8884597,,Kraftanlagen Heidelberg GmbH,DE
8884600,Los 16,BAB Asphalt GmbH,DE
8884601,0,Schröter Medizintechnik GmbH,DE
8884602,,Noll GbmH,DE
8884603,,ISO-BASARAN GmbH,DE
8884605,Los SH07A,ER+TE Stahl- und Metallbau GmbH,DE
8884606,Los SH19,BAB Asphalt GmbH,DE
8884607,,Schuster Bestuhlungen GmbH,DE
8884614,Los 28,Becker GmbH&amp;Co.KG,DE
8884615,Los SH17,sbs Sportböden-Systeme,DE
8884616,,Dekora Malereibetrieb und Bautendienst GmbH,DE
8884617,Los 26,Maltec Malerwerkstätten GmbH,DE
8884636,,Brunner Landschaft &amp; Garten,DE
8884637,,Metallbau Dietze GbR,DE
8884638,9,elmas Fußbodentechnik GmbH,DE
8884639,1,Josef Rädlinger Bauunternehmen GmbH,DE
8884640,2,"STRABAG AG, Gruppe Arnstadt",DE
8884672,,TM Ausbau GmbH,DE
8884674,11,OHNING + Co. GmbH,DE
8884725,,Johann Bunte,DE
8884741,,Pfeiffer Baugesellschaft,DE
8884748,,Dieter Holschbach GmbH,DE
8884762,,Caverion Deutschland GmbH,DE
8884766,35,STL Bau GmbH &amp; Co. KG,DE
8884767,39,Baugeschäft Eckhard Krautz,DE
8884772,1,Reuscher Tiefbau GmbH,DE
8884773,2,Reuscher Tiefbau GmbH,DE
8884802,,Doster GmbH,DE
8884803,,Speidel GmbH,DE
8884805,,"Dieter Berg GmbH Gartengestaltung, Postreitweg 44,",DE
8884809,,Osma Aufzüge,DE
8884811,,VHB-Memmingen,DE
8884812,,Rieder Ludwig GmbH &amp; Co. KG,DE
8884813,,Bauunternehmung Haldensleben GmbH,DE
8884814,,Engie Deutschland GmbH,DE
8884816,,Caverion Deutschland GmbH,DE
8884817,,Engie Deutschland GmbH,DE
8884843,,Dräger Medical ANSY GmbH,DE
8884844,,Exner Grüne Technik GmbH,DE
8884846,,S. B. Bau GmbH,DE
8884848,,WISAG Elektrotechnik GmbH &amp; Co. KG,DE
8884856,,OSMO Anlagenbau GmbH &amp; Co. KG,DE
8884859,,Implenia Spezialtiefbau GmbH,DE
8884886,,Grötz Bauunternehmung GmbH,DE
8884888,,HUZUR Abbruch GmbH,DE
8884889,,Carestream Health Deutschland GmbH,DE
8884892,,Koberger Haustechnik GmbH,DE
8884911,,Brumm-Bau GmbH Meißen,DE
8884935,,Rosenbauer Deutschland GmbH,DE
8884936,,apetio AG,DE
8884937,,apetito AG,DE
8884940,,Kopp Baumaschinen Herrenberg GmbH &amp; Co. KG,DE
8884953,,Ricoh Deutschland,DE
8884954,,Schuberth GmbH,DE
8885011,,Wirtshaus Frankenstube,DE
8885070,,Ostertag Solutions AG,DE
