ID_AWARD,ID_LOT_AWARDED,CAE_NAME,ISO_COUNTRY_CODE
8923845,3,"Bundesagentur für Arbeit, Regionales Einkaufszentrum BB/SAT",DE
8923846,1,"Bundesagentur für Arbeit, Regionales Einkaufszentrum BB/SAT",DE
8923847,1,"Bundesagentur für Arbeit, Regionales Einkaufszentrum BB/SAT",DE
8923848,1,"Bundesagentur für Arbeit, Regionales Einkaufszentrum NRW",DE
8923849,2,"Bundesagentur für Arbeit, Regionales Einkaufszentrum NRW",DE
8923850,3,"Bundesagentur für Arbeit, Regionales Einkaufszentrum NRW",DE
8923858,,DB Station&amp;Service AG (Bukr 11),DE
8923859,,DB Netz AG (Bukr 16),DE
8923863,1,Bremer Straßenbahn AG,DE
8923864,2,Bremer Straßenbahn AG,DE
8923870,1,DB Netz AG (Bukr 16),DE
8923899,,Verkehrsbetrieb Hamm GmbH,DE
8923948,,"ÖBB-Technische Services GmbH, vertreten durch die ÖBB-Business Competence Center GmbH",AT
8923966,,DB Netz AG (Bukr 16),DE
8923967,,Stockholms Hamn Aktiebolag,SE
8923968,1,DREWAG – Stadtwerke Dresden GmbH,DE
8923994,1,Osterholzer Stadtwerke GmbH &amp; Co. KG,DE
8923995,2,Osterholzer Stadtwerke GmbH &amp; Co. KG,DE
8923996,2,Osterholzer Stadtwerke GmbH &amp; Co. KG,DE
8923997,3,Osterholzer Stadtwerke GmbH &amp; Co. KG,DE
8924048,,DB Netz AG (Bukr 16),DE
8924049,1,DB Netz AG (Bukr 16),DE
8924050,2,DB Netz AG (Bukr 16),DE
8924051,3,DB Netz AG (Bukr 16),DE
8924052,4,DB Netz AG (Bukr 16),DE
8924053,5,DB Netz AG (Bukr 16),DE
8924054,6,DB Netz AG (Bukr 16),DE
8924063,,TenneT Offshore GmbH,DE
8924064,,RTW Planungsgesellschaft mbH,DE
8924070,,DB Energie GmbH (Bukr 31),DE
8924071,,DB Netz AG (Bukr 16),DE
8924086,,Städtisches Klinikum Görlitz gGmbH,DE
8924088,,"Regierungspräsidium Tübingen, Ref. 47.3-Straßenbau Süd",DE
8924090,,"Landesbetrieb Straßenbau NRW, Regionalniederlassung Ville-Eifel",DE
8924136,,"Stadt Köln, Zentrale Dienste",DE
8924140,1,Gemeinde Bischofsmais,DE
8924141,2,Gemeinde Bischofsmais,DE
8924142,3,Gemeinde Bischofsmais,DE
8924143,,Raumfahrtmanagement des Deutschen Zentrums für Luft- und Raumfahrt e. V.,DE
8924154,,"Bundesamt für Ausrüstung, Informationstechnik und Nutzung der Bundeswehr",DE
8924160,,Stadtwerke Bonn Verkehrs-GmbH,DE
8924173,,Stadt Eisenach,DE
8924202,,"Deutsche Bahn AG, Strategischer Einkauf Beraterleistungen, Kleyerstraße 25, 60326 Frankfurt am Main",DE
8924206,,"Deutsche Bahn AG, Strategischer Einkauf Beraterleistungen",DE
8924207,,"Deutsche Bahn AG, Strategischer Einkauf Beraterleistungen",DE
8924208,,"Deutsche Bahn AG, Strategischer Einkauf Beraterleistungen",DE
8924283,,European Investment Bank,LU
8924287,,European Commission,BE
8924300,,"Landeshauptstadt Düsseldorf, Der Oberbürgermeister, Kulturamt",DE
8924302,,Staatliches Bauamt München 2,DE
8924303,,Stadtwerke Fürstenfeldbruck GmbH,DE
8924306,VE 61,"Stadtwerke Augsburg Holding GmbH, Bau-Einkauf",DE
8924308,H15/B/4.0,Carl-Thiem-Klinikum Cottbus gGmbH,DE
8924309,,Main-Kinzig-Kliniken GmbH,DE
8924310,16-25-14,BG Klinikum Unfallkrankenhaus Berlin gGmbH,DE
8924311,,Bäderland Hamburg GmbH,DE
8924312,,Kliniken Nordoberpfalz AG,DE
8924313,,Bäderland Hamburg GmbH,DE
8924315,,Landkreis Sächsische Schweiz-Osterzgebirge,DE
8924316,,"Landeshauptstadt Erfurt, Stadtverwaltung, Stadtkämmerei, Verdingungsstelle",DE
8924322,,Stadtwerke Fürstenfeldbruck GmbH,DE
8924329,,Emschergenossenschaft,DE
8924336,,"Landeshauptstadt Dresden, GB Stadtentwicklung, Bau, Verkehr und Liegenschaften, Amt f. Hochbau u. Immobilienverwaltung",DE
8924337,,Staatliches Bauamt Kempten,DE
8924340,,Betrieb für Bau und Liegenschaften Mecklenburg-Vorpommern,DE
8924343,,Stadt Hameln,DE
8924346,,Staatl. Bauamt Krumbach (Schwaben),DE
8924349,,Universitätsklinikum Carl Gustav Carus Dresden an der Technischen Universität Dresden,DE
8924350,,Landesgartenschau Kamp-Lintfort 2020 GmbH,DE
8924354,,Regionalniederlassung Niederrhein,DE
8924357,,Stadtverwaltung Wilsdruff,DE
8924361,,Universitätsklinikum Carl Gustav Carus Dresden an der Technischen Universität Dresden,DE
8924362,,Universitätsklinikum Carl Gustav Carus Dresden an der Technischen Universität Dresden,DE
8924370,,Staatliches Baumanagement Ems-Weser,DE
8924371,,Bau- und Liegenschaftsbetrieb NRW Köln,DE
8924372,,"Max-Planck-Gesellschaft, GV, Ref. VIII d – VOB",DE
8924373,,Universitätsklinikum Carl Gustav Carus Dresden an der Technischen Universität Dresden,DE
8924374,,Universitätsklinikum Carl Gustav Carus Dresden an der Technischen Universität Dresden,DE
8924375,,Berliner Wasserbetriebe,DE
8924463,,Stadt Hameln,DE
8924464,,Staatliches Bauamt Kempten,DE
8924465,,Universitätsklinikum Carl Gustav Carus Dresden an der Technischen Universität Dresden,DE
8924473,,"Landeshauptstadt München, Baureferat",DE
8924475,,Innung für Elektro- und Informationstechnik München,DE
8924476,,"Land Baden-Württemberg, vertreten durch den Landesbetrieb Vermögen und Bau Baden-Württemberg, Amt Ulm",DE
8924477,,Universitätsklinikum Carl Gustav Carus Dresden an der Technischen Universität Dresden,DE
8924480,,"Deutsche Rentenversicherung Braunschweig-Hannover, Sachgebiet Bauwesen",DE
8924481,,St. Marienhospital Vechta gGmbH,DE
8924482,,Staatliches Bauamt Kempten,DE
8924485,,"Karl-Jaspers-Klinik, Psychiatrieverbund Oldenburger Land gGmbH",DE
8924486,,"Bundesamt für Bauwesen und Raumordnung, in Vertretung der Stiftung Preußischer Kulturbesitz",DE
8924487,,"Karl-Jaspers-Klinik, Psychiatrieverbund Oldenburger Land gGmbH",DE
8924488,,Universitätsklinikum Carl Gustav Carus Dresden an der Technischen Universität Dresden,DE
8924489,,"Karl-Jaspers-Klinik, Psychiatrieverbund Oldenburger Land gGmbH",DE
8924493,,"Bundesamt für Bauwesen und Raumordnung, in Vertretung des Bundesministeriums des Innern, für Bau und Heimat",DE
8924494,,"AWO Psychiatriezentrum Halle GmbH, FK für Psychiatrie und Psychotherapie",DE
8924495,,"Landschaftsverband Rheinland LVR-Dezernat Gebäude- und Liegenschaftsmanagement, Umwelt, Energie, RBB",DE
8924496,,"Bundesamt für Bauwesen und Raumordnung, in Vertretung für das Bundesministerium der Verteidigung",DE
8924497,,"Bundesamt für Bauwesen und Raumordnung, in Vertretung für das Bundesministerium der Verteidigung",DE
8924498,,"Bundesamt für Bauwesen und Raumordnung, in Vertretung für das Bundesministerium des Innern, für Bau und Heimat",DE
8924500,,"Bundesamt für Bauwesen und Raumordnung, in Vertretung für das Bundesministerium der Verteidigung",DE
8924501,,"Bundesamt für Bauwesen und Raumordnung, in Vertretung für das Bundesministerium der Verteidigung",DE
8924509,,"Bundesamt für Bauwesen und Raumordnung, in Vertretung für das Bundesministerium der Verteidigung",DE
8924511,1,"Bundesamt für Bauwesen und Raumordnung, in Vertretung für die Stiftung Humboldt Forum im Berliner Schloss",DE
8924512,2,"Bundesamt für Bauwesen und Raumordnung, in Vertretung für die Stiftung Humboldt Forum im Berliner Schloss",DE
8924513,,Städtisches Krankenhaus Nettetal GmbH,DE
8924514,,Städtisches Krankenhaus Nettetal GmbH,DE
8924516,,Landessportbund Hessen e. V.,DE
8924533,12 - A,"Studentenwerk Dresden, AöR",DE
8924534,12-B,"Studentenwerk Dresden, AöR",DE
8924551,1,Landesbetrieb für Straßenbau,DE
8924552,2,Landesbetrieb für Straßenbau,DE
8924553,3,Landesbetrieb für Straßenbau,DE
8924554,4,Landesbetrieb für Straßenbau,DE
8924613,,Fachstelle der WSV für Verkehrstechniken,DE
8924667,,Stichting Nederlandse Wetenschappelijk Onderzoek Instituten (NWO-I),NL
8924880,,Justizministerium Mecklenburg-Vorpommern,DE
8924883,,Kliniken Nordoberpfalz AG,DE
8924915,,Fraunhofer Gesellschaft zur Förderung der angewandten Forschung e. V. über Vergabeportal deutsche eVergabe,DE
8925071,1,Gemeinde Wilnsdorf,DE
8925072,2,Gemeinde Wilnsdorf,DE
8925081,1 und 2,Lieferung eines Wechselladerfarhrzeuges mit Kran für die Feuerwehr Lüdenscheid,DE
8925109,1,SW Umwelttechnik Magyarország Építőelemgyár Kft.,HU
8925110,2,SW Umwelttechnik Magyarország Építőelemgyár Kft.,HU
8925139,1,"Stadt Ludwigshafen, Bereich Feuerwehr",DE
8925140,2,"Stadt Ludwigshafen, Bereich Feuerwehr",DE
8925142,,Klinikum Esslingen GmbH,DE
8925143,1,Stadt Friedberg,DE
8925144,2,Stadt Friedberg,DE
8925156,1,"Der Polizeipräsident in Berlin, Serviceeinheit Technik und Logistik, SE TL B 3",DE
8925157,2,"Der Polizeipräsident in Berlin, Serviceeinheit Technik und Logistik, SE TL B 3",DE
8925158,1,"Energieversorgungsgesellschaft mbH im Klinikverbund Südwest, vertreten durch die KUBUS Kommunalberatung und Service GmbH",DE
8925159,1,"Polizeiverwaltungsamt, Logistikzentrum",DE
8925164,,Bundesamt für Bauwesen und Raumordnung,DE
8925170,1,"Der Polizeipräsident in Berlin, Serviceeinheit Technik und Logistik, SE TL B 3",DE
8925171,2,"Der Polizeipräsident in Berlin, Serviceeinheit Technik und Logistik, SE TL B 3",DE
8925172,,SDIS 02---SDIS 59,FR
8925175,,Beschaffungsamt des Bundesministeriums des Innern,DE
8925195,,"Bundesamt für Bauwesen und Raumordnung, in Vertretung der Stiftung Humboldt-Forum",DE
8925205,1,"Landkreis Zwickau, Landratsamt",DE
8925206,2,"Landkreis Zwickau, Landratsamt",DE
8925207,3,"Landkreis Zwickau, Landratsamt",DE
8925208,4,"Landkreis Zwickau, Landratsamt",DE
8925209,5,"Landkreis Zwickau, Landratsamt",DE
8925210,6,"Landkreis Zwickau, Landratsamt",DE
8925211,7,"Landkreis Zwickau, Landratsamt",DE
8925219,1,Landesbetrieb für Straßenbau,DE
8925220,2,Landesbetrieb für Straßenbau,DE
8925221,3,Landesbetrieb für Straßenbau,DE
8925222,4,Landesbetrieb für Straßenbau,DE
8925223,5,Landesbetrieb für Straßenbau,DE
8925224,6,Landesbetrieb für Straßenbau,DE
8925225,7,Landesbetrieb für Straßenbau,DE
8925226,9,Landesbetrieb für Straßenbau,DE
8925317,,Deutsches Institut für Ernährungsforschung Potsdam-Rehbrücke – Stiftung des Öffentlichen Rechts ,DE
8925318,1,"Landeshauptstadt Magdeburg, Der Oberbürgermeister",DE
8925319,2,"Landeshauptstadt Magdeburg, Der Oberbürgermeister",DE
8925321,4,"Landeshauptstadt Magdeburg, Der Oberbürgermeister",DE
8925323,6,"Landeshauptstadt Magdeburg, Der Oberbürgermeister",DE
8925324,7,"Landeshauptstadt Magdeburg, Der Oberbürgermeister",DE
8925326,,Deutsches Institut für Ernährungsforschung Potsdam-Rehbrücke - Stiftung des Öffentlichen Rechts ,DE
8925332,,Handwerkskammer Dresden,DE
8925347,,Stadt Nürnberg Hochbauamt,DE
8925365,1,"Kreis Recklinghausen, Der Landrat",DE
8925366,2,"Kreis Recklinghausen, Der Landrat",DE
8925378,,"Landeshauptstadt Hannover, Zentrale Submission für Fachbereich Gebäudemanagement",DE
8925381,H44/P/03,Carl-Thiem-Klinikum Cottbus gGmbH,DE
8925399,,BBB Management GmbH Campus Berlin-Buch,DE
8925412,,GB infraVelo GmbH,DE
8925514,,Magistrat der Stadt Wien - Magistratsabteilung 27,AT
8925541,,"Land Hessen, vertreten durch das Hessische Competence Center – Zentrale Beschaffung",DE
8925552,,Bundesministerium für Verkehr und digitale Infrastruktur (BMVi),DE
8925555,,Freistaat Bayern vertreten durch das Bayerische Landesamt für Steuern – Zentrale Vergabestelle,DE
8925571,,Landratsamt Sigmaringen,DE
8925577,1,Nachhaltige Sanierung des denkmalgeschützten Gebäudes Museum Sternberg,DE
8925595,1,Landkreis Ansbach,DE
8925596,2,Landkreis Ansbach,DE
8925597,3,Landkreis Ansbach,DE
8925598,4,Landkreis Ansbach,DE
8925601,,Jugendstrafanstalt Arnstadt,DE
8925603,1,Nachhaltige Sanierung des denkmalgeschützten Gebäudes Museum Sternberg,DE
8925607,,BG Kliniken Ludwigshafen und Tübingen gGmbH,DE
8925608,,"Landeshauptstadt München, Direktorium-HA II/Vergabestelle 1, Abt. 2",DE
8925615,,Stadtverwaltung Geisa,DE
8925616,,Stadtverwaltung Geisa,DE
8925617,,Stadtverwaltung Geisa,DE
8925618,1,DAK-Gesundheit,DE
8925619,2,DAK-Gesundheit,DE
8925620,3,DAK-Gesundheit,DE
8925644,,Bundeswehr-Dienstleistungszentrum Landsberg,DE
8925645,,GEWOFAG Wohnen GmbH,DE
8925646,,Stadtverwaltung Geisa,DE
8925647,,"Landeshauptstadt München, Baureferat",DE
8925649,1,Stadt Übach-Palenberg,DE
8925650,2,Stadt Übach-Palenberg,DE
8925668,1,Gemeinde Panketal,DE
8925669,2,Gemeinde Panketal,DE
8925670,3,Gemeinde Panketal,DE
8925698,,Stiftung Jüdisches Museum Berlin,DE
8925705,,Behörde für Inneres und Sport -Polizei,DE
8925956,,Sprinkenhof GmbH,DE
8925991,,Stadt Remscheid,DE
8926012,,Einrichtung und Betrieb der Geschäftsstelle für den Dialogprozess Berliner Mitte,DE
8926031,1,"Bundesagentur für Arbeit, Regionales Einkaufszentrum NRW",DE
8926032,2,"Bundesagentur für Arbeit, Regionales Einkaufszentrum NRW",DE
8926033,3,"Bundesagentur für Arbeit, Regionales Einkaufszentrum NRW",DE
8926035,1,Ennepe-Ruhr-Kreis – Jobcenter EN – Zentrale Bereiche,DE
8926036,2,Ennepe-Ruhr-Kreis – Jobcenter EN – Zentrale Bereiche,DE
8926037,3,Ennepe-Ruhr-Kreis – Jobcenter EN – Zentrale Bereiche,DE
8926071,1,"Bundesagentur für Arbeit, Regionales Einkaufszentrum NRW",DE
8926072,2,"Bundesagentur für Arbeit, Regionales Einkaufszentrum NRW",DE
8926075,1,"Bundesagentur für Arbeit, Regionales Einkaufszentrum BB/SAT, Niederlassung Halle",DE
8926076,2,"Bundesagentur für Arbeit, Regionales Einkaufszentrum BB/SAT, Niederlassung Halle",DE
8926077,3,"Bundesagentur für Arbeit, Regionales Einkaufszentrum BB/SAT, Niederlassung Halle",DE
8926078,4,"Bundesagentur für Arbeit, Regionales Einkaufszentrum BB/SAT, Niederlassung Halle",DE
8926079,,Flughafen Hannover-Langenhagen GmbH,DE
8926084,,DB Netz AG (Bukr 16),DE
8926088,1,DB Netz AG (Bukr 16),DE
8926089,2,DB Netz AG (Bukr 16),DE
8926090,,Flughafen Hamburg GmbH,DE
8926092,,DB Netz AG (Bukr 16),DE
8926134,,Rail Cargo Wagon – Austria GmbH,AT
8926165,,"Dahme-Nuthe Wasser-, Abwasserbetriebsgesellschaft mbH",DE
8926316,1,Deutsche Rentenversicherung Berlin-Brandenburg,DE
8926317,2,Deutsche Rentenversicherung Berlin-Brandenburg,DE
8926383,,"Hochschule Wismar – University of Applied Sciences: Technology, Business and Design",DE
8926386,1,Landkreis Hildburghausen,DE
8926387,2,Landkreis Hildburghausen,DE
8926388,3,Landkreis Hildburghausen,DE
8926389,4,Landkreis Hildburghausen,DE
8926390,5,Landkreis Hildburghausen,DE
8926391,6,Landkreis Hildburghausen,DE
8926395,1,Bundesarbeitsgemeinschaft Familienbildung und Beratung e. V.,DE
8926396,2,Bundesarbeitsgemeinschaft Familienbildung und Beratung e. V.,DE
8926397,3,Bundesarbeitsgemeinschaft Familienbildung und Beratung e. V.,DE
8926398,4,Bundesarbeitsgemeinschaft Familienbildung und Beratung e. V.,DE
8926399,5,Bundesarbeitsgemeinschaft Familienbildung und Beratung e. V.,DE
8926400,6,Bundesarbeitsgemeinschaft Familienbildung und Beratung e. V.,DE
8926401,7,Bundesarbeitsgemeinschaft Familienbildung und Beratung e. V.,DE
8926402,8,Bundesarbeitsgemeinschaft Familienbildung und Beratung e. V.,DE
8926403,9,Bundesarbeitsgemeinschaft Familienbildung und Beratung e. V.,DE
8926404,10,Bundesarbeitsgemeinschaft Familienbildung und Beratung e. V.,DE
8926405,11,Bundesarbeitsgemeinschaft Familienbildung und Beratung e. V.,DE
8926406,12,Bundesarbeitsgemeinschaft Familienbildung und Beratung e. V.,DE
8926407,13,Bundesarbeitsgemeinschaft Familienbildung und Beratung e. V.,DE
8926408,14,Bundesarbeitsgemeinschaft Familienbildung und Beratung e. V.,DE
8926409,15,Bundesarbeitsgemeinschaft Familienbildung und Beratung e. V.,DE
8926411,17,Bundesarbeitsgemeinschaft Familienbildung und Beratung e. V.,DE
8926412,18,Bundesarbeitsgemeinschaft Familienbildung und Beratung e. V.,DE
8926413,19,Bundesarbeitsgemeinschaft Familienbildung und Beratung e. V.,DE
8926414,20,Bundesarbeitsgemeinschaft Familienbildung und Beratung e. V.,DE
8926415,21,Bundesarbeitsgemeinschaft Familienbildung und Beratung e. V.,DE
8926416,22,Bundesarbeitsgemeinschaft Familienbildung und Beratung e. V.,DE
8926417,23,Bundesarbeitsgemeinschaft Familienbildung und Beratung e. V.,DE
8926418,24,Bundesarbeitsgemeinschaft Familienbildung und Beratung e. V.,DE
8926419,25,Bundesarbeitsgemeinschaft Familienbildung und Beratung e. V.,DE
8926420,26,Bundesarbeitsgemeinschaft Familienbildung und Beratung e. V.,DE
8926421,27,Bundesarbeitsgemeinschaft Familienbildung und Beratung e. V.,DE
8926423,29,Bundesarbeitsgemeinschaft Familienbildung und Beratung e. V.,DE
8926424,30,Bundesarbeitsgemeinschaft Familienbildung und Beratung e. V.,DE
8926425,31,Bundesarbeitsgemeinschaft Familienbildung und Beratung e. V.,DE
8926426,32,Bundesarbeitsgemeinschaft Familienbildung und Beratung e. V.,DE
8926427,33,Bundesarbeitsgemeinschaft Familienbildung und Beratung e. V.,DE
8926428,34,Bundesarbeitsgemeinschaft Familienbildung und Beratung e. V.,DE
8926429,35,Bundesarbeitsgemeinschaft Familienbildung und Beratung e. V.,DE
8926430,36,Bundesarbeitsgemeinschaft Familienbildung und Beratung e. V.,DE
8926431,37,Bundesarbeitsgemeinschaft Familienbildung und Beratung e. V.,DE
8926432,38,Bundesarbeitsgemeinschaft Familienbildung und Beratung e. V.,DE
8926434,40,Bundesarbeitsgemeinschaft Familienbildung und Beratung e. V.,DE
8926435,41,Bundesarbeitsgemeinschaft Familienbildung und Beratung e. V.,DE
8926436,42,Bundesarbeitsgemeinschaft Familienbildung und Beratung e. V.,DE
8926437,43,Bundesarbeitsgemeinschaft Familienbildung und Beratung e. V.,DE
8926438,44,Bundesarbeitsgemeinschaft Familienbildung und Beratung e. V.,DE
8926439,45,Bundesarbeitsgemeinschaft Familienbildung und Beratung e. V.,DE
8926441,47,Bundesarbeitsgemeinschaft Familienbildung und Beratung e. V.,DE
8926442,48,Bundesarbeitsgemeinschaft Familienbildung und Beratung e. V.,DE
8926443,49,Bundesarbeitsgemeinschaft Familienbildung und Beratung e. V.,DE
8926449,,Wasser- und Abwasserzweckverband „Der Teltow“,DE
8926451,,Mittelmärkische Wasser- und Abwasser GmbH,DE
8926474,,Stadtverwaltung Weißwasser/O.L,DE
8926547,,Klinikum Darmstadt GmbH,DE
8926549,,Landessportbund Hessen e. V.,DE
8926550,,Landessportbund Hessen e. V.,DE
8926552,,Kreisverwaltung Groß-Gerau - Kommunales Vergabezentrum,DE
8926553,,"Niels-Stensen-Kliniken, Klinikum St. Geoerg GmbH, Franziskus-Hospital Harderberg",DE
8926554,,Gemeinde Grünwald,DE
8926555,,Stadtwerke Fürstenfeldbruck GmbH,DE
8926559,,Niedersächsische Landesbehörde für Straßenbau und Verkehr – Geschäftsbereich Lingen,DE
8926565,,Staatliches Bauamt Aschaffenburg,DE
8926566,,DREWAG – Stadtwerke Dresden GmbH,DE
8926567,,Universitätsklinikum Carl Gustav Carus Dresden an der Technischen Universität Dresden,DE
8926568,,Universitätsklinikum Carl Gustav Carus Dresden an der Technischen Universität Dresden,DE
8926572,,Stadtverwaltung Wilsdruff,DE
8926581,,Senatsverwaltung für Stadtentwicklung und Wohnen,DE
8926583,,Universitätsklinikum Carl Gustav Carus Dresden an der Technischen Universität Dresden,DE
8926585,,Landesgartenschau Überlingen 2020 GmbH,DE
8926586,,Landesbetrieb für Hochwasserschutz und Wasserwirtschaft Sachsen-Anhalt,DE
8926587,,Wallfahrtsstadt Werl,DE
8926612,,Wohnstätte Krefeld Wohnungs-AG,DE
8926630,,"GIU Gesellschaft für Innovation und Unternehmensförderung mbH &amp; Co. Flächenmanagement Saarbrücken KG---Landeshauptstadt Saarbrücken, Amt für Straßenbau und Verkehrsinfrastruktur---Stadtwerke Saarbrücken GmbH---ZKE – Zentraler Kommunaler Entsorgungsbetrieb",DE
8926636,,"Burgenlandkreis, Rechts- und Ordnungsamt/Zentrale Vergabestelle",DE
8926637,,Universitätsklinikum Carl Gustav Carus Dresden an der Technischen Universität Dresden,DE
8926638,,Staatliches Bauamt München 2,DE
8926639,,Gemeinde Grünwald,DE
8926643,,Staatliches Bauamt Ingolstadt,DE
8926644,,Stadt Friedberg,DE
8926646,,"Magistrat der Stadt Frankfurt am Main, Stadtentwässerung",DE
8926647,,"Universitätsmedizin Göttingen (UMG), Georg-August-Universität, Stiftung Öffentlichen Rechts",DE
8926649,,Landkreis Waldeck-Frankenberg – Submissionsstelle,DE
8926650,,Kliniken im Naturpark Altmühltal GmbH,DE
8926651,,Landratsamt Schwäbisch Hall,DE
8926652,1,Niedersächsische Landesbehörde für Straßenbau und Verkehr – Geschäftsbereich Oldenburg,DE
8926653,,Berufsschulverband Passau,DE
8926654,,Berufsschulverband Passau,DE
8926672,,Kliniken im Naturpark Altmühltal GmbH,DE
8926673,,Regierungspräsidium Freiburg Neubauleitung Singen,DE
8926680,,hanova WOHNEN GmbH,DE
8926682,Los 46,Grundstücksgesellschaft Straße der Pariser Kommune 8 mbH &amp; Co. KG / Rosa-Luxemburg-Stiftung e.V.,DE
8926683,,Berufsschulverband Passau,DE
8926690,,Berufsschulverband Passau,DE
8926693,1,Berufsschulverband Passau,DE
8926694,2,Berufsschulverband Passau,DE
8926698,,Stadt Nürnberg Hochbauamt,DE
8926726,,Niedersächsische Landesbehörde für Straßenbau und Verkehr – Geschäftsbereich Lingen,DE
8926749,,Markt Untergriesbach,DE
8926750,,Stadt Nürnberg Hochbauamt,DE
8926751,,Harzklinikum Dorothea Christiane Erxleben GmbH,DE
8926752,,Stadt Neustadt b. Coburg,DE
8926753,,Harzklinikum Dorothea Christiane Erxleben GmbH,DE
8926754,,Stadt Hallstadt,DE
8926838,,Beschaffungsamt des Bundesministeriums des Innern,DE
8926841,1,"Land Hessen, vertreten durch, Hessisches Competence Center – Zentrale Beschaffung",DE
8926842,2,"Land Hessen, vertreten durch, Hessisches Competence Center – Zentrale Beschaffung",DE
8926843,3,"Land Hessen, vertreten durch, Hessisches Competence Center – Zentrale Beschaffung",DE
8926844,4,"Land Hessen, vertreten durch, Hessisches Competence Center – Zentrale Beschaffung",DE
8926845,5,"Land Hessen, vertreten durch, Hessisches Competence Center – Zentrale Beschaffung",DE
8926874,,"Landratsamt Meißen, Rechts- und Kommunalamt, Vergabestelle",DE
8926877,,Städtisches Klinikum München GmbH,DE
8926927,1,"Technische Universität Ilmenau, Dezernat Finanzen, SG Beschaffung",DE
8926928,2,"Technische Universität Ilmenau, Dezernat Finanzen, SG Beschaffung",DE
8926929,3,"Technische Universität Ilmenau, Dezernat Finanzen, SG Beschaffung",DE
8926931,,Kaufmännische Krankenkasse – KKH,DE
8926936,1,"Gemeinde Scharbeutz, vertreten durch die KUBUS Kommunalberatung und Service GmbH---Tourismus Service, vertreten durch die KUBUS Kommunalberatung und Service GmbH",DE
8926937,2,"Gemeinde Scharbeutz, vertreten durch die KUBUS Kommunalberatung und Service GmbH---Tourismus Service, vertreten durch die KUBUS Kommunalberatung und Service GmbH",DE
8927221,,Universität Stuttgart,DE
8927247,1,Universitätsklinikum Aachen AöR,DE
8927264,,Universität Duisburg-Essen,DE
8927524,,Schleswig-Holsteinischer Landkreistag,DE
8927603,,Deutsches Zentrum für Luft- und Raumfahrt (DLR) – Oldenburg,DE
8927636,,Charité - Universitätsmedizin Berlin,DE
8927637,,"Deutscher Wetterdienst, Referat Beschaffung",DE
8927771,1,"Stadt Witten, Zentrales Vergabeamt",DE
8927772,2,"Stadt Witten, Zentrales Vergabeamt",DE
8927773,3,"Stadt Witten, Zentrales Vergabeamt",DE
8927827,,Charité – Universitätsmedizin Berlin,DE
8927855,1,Stadt Bad Kreuznach,DE
8927856,2,Stadt Bad Kreuznach,DE
8927857,3,Stadt Bad Kreuznach,DE
8927858,4,Stadt Bad Kreuznach,DE
8927859,5,Stadt Bad Kreuznach,DE
8927860,6,Stadt Bad Kreuznach,DE
8927861,7,Stadt Bad Kreuznach,DE
8927862,8,Stadt Bad Kreuznach,DE
8927863,1,Ennepe-Ruhr-Kreis---Kreis Olpe---Kreis Siegen-Wittgenstein---Kreis Soest---Kreis Unna---Märkischer Kreis,DE
8927864,2,Ennepe-Ruhr-Kreis---Kreis Olpe---Kreis Siegen-Wittgenstein---Kreis Soest---Kreis Unna---Märkischer Kreis,DE
8927865,3,Ennepe-Ruhr-Kreis---Kreis Olpe---Kreis Siegen-Wittgenstein---Kreis Soest---Kreis Unna---Märkischer Kreis,DE
8927866,4,Ennepe-Ruhr-Kreis---Kreis Olpe---Kreis Siegen-Wittgenstein---Kreis Soest---Kreis Unna---Märkischer Kreis,DE
8927867,5,Ennepe-Ruhr-Kreis---Kreis Olpe---Kreis Siegen-Wittgenstein---Kreis Soest---Kreis Unna---Märkischer Kreis,DE
8927868,6,Ennepe-Ruhr-Kreis---Kreis Olpe---Kreis Siegen-Wittgenstein---Kreis Soest---Kreis Unna---Märkischer Kreis,DE
8927869,7,Ennepe-Ruhr-Kreis---Kreis Olpe---Kreis Siegen-Wittgenstein---Kreis Soest---Kreis Unna---Märkischer Kreis,DE
8927870,,Ennepe-Ruhr-Kreis---Kreis Olpe---Kreis Siegen-Wittgenstein---Kreis Soest---Kreis Unna---Märkischer Kreis,DE
8927924,2,Stadt Solingen,DE
8927968,,Neue Materialien Bayreuth GmbH,DE
8927969,,Stadt Castrop-Rauxel,DE
8927981,,Generalzolldirektion Zentrale Beschaffungsstelle der Bundesfinanzverwaltung,DE
8927984,,Stadt Gladbeck ZVST,DE
8927995,,Stadt Freiburg i. Br. - Vergabemanagement,DE
8928009,,"Stadt Regensburg, Vergabeamt",DE
8928024,,"Stadt Regensburg, Vergabeamt",DE
8928040,,Landkreis Eichstätt,DE
8928043,,"Universitäts- und Hansestadt Greifswald, Der Oberbürgermeister, Eigenbetrieb &quot;Hanse-Kinder&quot;",DE
8928066,1,Abfallwirtschaftsverband (AWV) Isar-Inn,DE
8928067,2,Abfallwirtschaftsverband (AWV) Isar-Inn,DE
8928075,,"Niedersächsische Landesbehörde für Straßenbau und Verkehr, Zentraler Geschäftsbereich 4",DE
8928091,,"Regierung der Oberpfalz, ANKER-Einrichtung Regensburg",DE
8928149,,SL Grundbesitz GmbH &amp; Co. KG,DE
8928151,,"Land Berlin, vertreten durch die Senatsverwaltung für Justiz, Verbraucherschutz und Antidiskriminierung",DE
8928183,,Kliniken des Landkreises Lörrach GmbH,DE
